log_source,event_id,timestamp,date,time,hour,day_of_week,use_case,entity_id,action,room,floor,device_type,network_type,tap_timestamp,command_sent_timestamp,rest_response_timestamp,ws_confirmation_timestamp,end_to_end_latency_ms,success,failure_reason,trigger_method,app_screen,riverpod_provider,docklet_id,dock_id
flutter_app,ad12720b-768b-435c-8656-d966a32e1838,2025-06-22 20:14:56.979,2025-06-22,20:14:56,20,Sunday,UC5,light.snap_kitchen_counter,turn_off,Kitchen,Ground Floor,snap,remote,2025-06-22 20:14:56.979,2025-06-22 20:14:57.035,2025-06-22 20:14:57.197,2025-06-22 20:14:57.679,700,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,e21369ed-1ba1-43f5-8f29-57e637cf7e24,2025-06-22 11:05:15.166,2025-06-22,11:05:15,11,Sunday,UC1,light.snap_study_main,toggle,Study Room,First Floor,snap,local,2025-06-22 11:05:15.166,2025-06-22 11:05:15.223,2025-06-22 11:05:15.386,2025-06-22 11:05:15.676,510,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,d5cc2ff3-4053-415d-8fec-ef674e5b3f8d,2025-06-22 12:01:21.960,2025-06-22,12:01:21,12,Sunday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-22 12:01:21.960,2025-06-22 12:01:22.015,2025-06-22 12:01:22.129,2025-06-22 12:01:22.559,599,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,7dea7fd1-e7d2-4fb7-bb0c-b37690c41320,2025-06-22 20:18:15.625,2025-06-22,20:18:15,20,Sunday,UC1,light.snap_kitchen_counter,turn_off,Kitchen,Ground Floor,snap,local,2025-06-22 20:18:15.625,2025-06-22 20:18:15.661,2025-06-22 20:18:15.742,2025-06-22 20:18:16.142,517,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,587475d8-542e-4b8a-8c9c-e7152cdd6d58,2025-06-22 00:34:27.504,2025-06-22,00:34:27,0,Sunday,UC3,light.snap_kitchen_main,bind,Kitchen,Ground Floor,snap,local,2025-06-22 00:34:27.504,2025-06-22 00:34:27.542,2025-06-22 00:34:27.676,2025-06-22 00:34:28.408,904,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_5,dock_kitchen
flutter_app,1f91b928-8624-4ae8-a97b-973450db3300,2025-06-22 18:52:44.365,2025-06-22,18:52:44,18,Sunday,UC1,light.snap_kitchen_main,turn_on,Kitchen,Ground Floor,snap,local,2025-06-22 18:52:44.365,2025-06-22 18:52:44.432,2025-06-22 18:52:44.513,2025-06-22 18:52:44.873,508,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,369a4a22-0d74-4025-a4f4-1118cb5e97b5,2025-06-22 08:18:02.402,2025-06-22,08:18:02,8,Sunday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-22 08:18:02.402,2025-06-22 08:18:02.464,2025-06-22 08:18:02.602,2025-06-22 08:18:02.994,592,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,dfb37231-cef3-4f9d-991a-9dfe700ba034,2025-06-22 18:25:26.826,2025-06-22,18:25:26,18,Sunday,UC3,light.snap_kitchen_counter,bind,Kitchen,Ground Floor,snap,local,2025-06-22 18:25:26.826,2025-06-22 18:25:26.858,2025-06-22 18:25:26.938,2025-06-22 18:25:28.218,1392,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_5,dock_kitchen
flutter_app,cbc02ab6-797b-4935-8145-c6a9c424e737,2025-06-22 19:27:26.125,2025-06-22,19:27:26,19,Sunday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-22 19:27:26.125,2025-06-22 19:27:26.165,2025-06-22 19:27:26.325,2025-06-22 19:27:26.717,592,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,beef7a3e-c91f-4450-8bc0-419998b4cbaa,2025-06-22 05:02:53.873,2025-06-22,05:02:53,5,Sunday,UC1,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,local,2025-06-22 05:02:53.873,2025-06-22 05:02:53.953,2025-06-22 05:02:54.095,2025-06-22 05:02:54.477,604,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,5c218890-148b-46ba-ac91-c840cb345498,2025-06-22 20:47:45.432,2025-06-22,20:47:45,20,Sunday,UC5,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,remote,2025-06-22 20:47:45.432,2025-06-22 20:47:45.488,2025-06-22 20:47:45.571,2025-06-22 20:47:54.340,8908,False,NO_RESPONSE,tile_tap,room_view,deviceStateProvider,,
flutter_app,1fd781d7-5f30-4458-8d4e-9679d0024bc0,2025-06-22 07:56:08.245,2025-06-22,07:56:08,7,Sunday,UC5,light.snap_study_main,turn_off,Study Room,First Floor,snap,remote,2025-06-22 07:56:08.245,2025-06-22 07:56:08.324,2025-06-22 07:56:08.386,2025-06-22 07:56:09.583,1338,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,04c0179b-73d9-4775-afe9-528c0daa9bb1,2025-06-22 18:51:39.381,2025-06-22,18:51:39,18,Sunday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-22 18:51:39.381,2025-06-22 18:51:39.432,2025-06-22 18:51:39.621,2025-06-22 18:51:39.987,606,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,c76e6e90-d67f-4d17-805c-668aa9bae517,2025-06-22 08:16:19.912,2025-06-22,08:16:19,8,Sunday,UC3,light.snap_kitchen_main,bind,Kitchen,Ground Floor,snap,local,2025-06-22 08:16:19.912,2025-06-22 08:16:19.975,2025-06-22 08:16:20.093,2025-06-22 08:16:21.332,1420,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_7,dock_dining
flutter_app,6373b5c3-5409-4204-a5ab-1e0158f87de3,2025-06-22 22:28:15.406,2025-06-22,22:28:15,22,Sunday,UC1,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,local,2025-06-22 22:28:15.406,2025-06-22 22:28:15.470,2025-06-22 22:28:15.669,2025-06-22 22:28:15.794,388,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,f31b954e-53bd-42cc-8e33-5086fb6a0229,2025-06-23 20:46:50.785,2025-06-23,20:46:50,20,Monday,UC3,fan.snap_dining_fan,bind,Dining Room,Ground Floor,snap,local,2025-06-23 20:46:50.785,2025-06-23 20:46:50.864,2025-06-23 20:46:50.953,2025-06-23 20:46:52.873,2088,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_6,dock_kitchen
flutter_app,bacb5f73-a8d1-4027-9004-5801d9f598d1,2025-06-23 07:47:46.264,2025-06-23,07:47:46,7,Monday,UC1,light.snap_kitchen_counter,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 07:47:46.264,2025-06-23 07:47:46.307,2025-06-23 07:47:46.408,2025-06-23 07:47:46.745,481,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,1c6be51a-601d-4dfd-b53a-b7dadf179154,2025-06-23 19:18:19.555,2025-06-23,19:18:19,19,Monday,UC5,light.snap_kitchen_main,turn_on,Kitchen,Ground Floor,snap,remote,2025-06-23 19:18:19.555,2025-06-23 19:18:19.600,2025-06-23 19:18:19.676,2025-06-23 19:18:20.279,724,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,d263dd66-4374-42a3-8cb8-4c91441445f8,2025-06-23 06:28:21.124,2025-06-23,06:28:21,6,Monday,UC1,light.snap_study_main,toggle,Study Room,First Floor,snap,local,2025-06-23 06:28:21.124,2025-06-23 06:28:21.204,2025-06-23 06:28:21.287,2025-06-23 06:28:21.616,492,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,d3fcb44e-1c64-4d7d-a8a7-b42ec98d5912,2025-06-23 12:12:34.967,2025-06-23,12:12:34,12,Monday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-23 12:12:34.967,2025-06-23 12:12:35.006,2025-06-23 12:12:35.153,2025-06-23 12:12:35.361,394,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,95c0b50e-ba20-4044-bfe0-ff303c795737,2025-06-23 20:34:12.490,2025-06-23,20:34:12,20,Monday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-23 20:34:12.490,2025-06-23 20:34:12.526,2025-06-23 20:34:12.717,2025-06-23 20:34:13.039,549,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8064ccba-8561-4f9e-9306-25c10ea1888f,2025-06-23 07:39:40.495,2025-06-23,07:39:40,7,Monday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 07:39:40.495,2025-06-23 07:39:40.549,2025-06-23 07:39:40.691,2025-06-23 07:39:41.098,603,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,7f32ca63-e7ae-4b0a-a688-fea77b0e94eb,2025-06-23 20:50:53.653,2025-06-23,20:50:53,20,Monday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-23 20:50:53.653,2025-06-23 20:50:53.686,2025-06-23 20:50:53.822,2025-06-23 20:50:54.220,567,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,cd9b2917-1f1d-47f9-8f1b-f2a4184f5262,2025-06-23 18:52:24.156,2025-06-23,18:52:24,18,Monday,UC5,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,remote,2025-06-23 18:52:24.156,2025-06-23 18:52:24.190,2025-06-23 18:52:24.377,2025-06-23 18:52:24.832,676,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,08a31fc3-8a1a-448e-86b3-6bb2ea37b6bb,2025-06-23 06:16:49.341,2025-06-23,06:16:49,6,Monday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-23 06:16:49.341,2025-06-23 06:16:49.385,2025-06-23 06:16:49.457,2025-06-23 06:16:49.799,458,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,b0594d23-7484-415d-9ef2-180bb219444e,2025-06-23 19:02:19.940,2025-06-23,19:02:19,19,Monday,UC3,light.snap_study_main,bind,Study Room,First Floor,snap,local,2025-06-23 19:02:19.940,2025-06-23 19:02:20.007,2025-06-23 19:02:20.068,2025-06-23 19:02:20.946,1006,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_6,dock_kitchen
flutter_app,1345f874-d400-4604-a26f-d55bac09d836,2025-06-23 03:51:23.415,2025-06-23,03:51:23,3,Monday,UC1,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,local,2025-06-23 03:51:23.415,2025-06-23 03:51:23.450,2025-06-23 03:51:23.595,2025-06-23 03:51:24.052,637,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,4bbd36a9-8f27-413c-8812-279f6a809613,2025-06-23 22:55:43.521,2025-06-23,22:55:43,22,Monday,UC1,light.snap_kitchen_counter,turn_off,Kitchen,Ground Floor,snap,local,2025-06-23 22:55:43.521,2025-06-23 22:55:43.582,2025-06-23 22:55:43.782,2025-06-23 22:55:44.138,617,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,00f80f0c-55ff-43c1-8e57-0856d8ac993f,2025-06-23 13:39:42.397,2025-06-23,13:39:42,13,Monday,UC1,light.snap_kitchen_counter,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 13:39:42.397,2025-06-23 13:39:42.464,2025-06-23 13:39:42.597,2025-06-23 13:39:42.816,419,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,e93943cb-eec1-46b9-87e3-65ee0331fe0b,2025-06-23 17:56:07.723,2025-06-23,17:56:07,17,Monday,UC3,light.snap_study_main,bind,Study Room,First Floor,snap,local,2025-06-23 17:56:07.723,2025-06-23 17:56:07.790,2025-06-23 17:56:07.898,2025-06-23 17:56:08.625,902,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_6,dock_kitchen
flutter_app,b4a40742-be11-47d0-ad7e-abab58903cf4,2025-06-23 07:11:52.656,2025-06-23,07:11:52,7,Monday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 07:11:52.656,2025-06-23 07:11:52.733,2025-06-23 07:11:52.804,2025-06-23 07:11:53.026,370,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,9e036ce8-bd14-44b6-94fd-061b44d51898,2025-06-23 12:13:17.982,2025-06-23,12:13:17,12,Monday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 12:13:17.982,2025-06-23 12:13:18.038,2025-06-23 12:13:18.125,2025-06-23 12:13:18.439,457,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8fb76310-f6a0-4e24-87f7-cc6b68461819,2025-06-23 13:09:46.663,2025-06-23,13:09:46,13,Monday,UC1,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,local,2025-06-23 13:09:46.663,2025-06-23 13:09:46.721,2025-06-23 13:09:46.832,2025-06-23 13:09:47.223,560,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,b8b4bb80-805d-4d34-a6c6-e665b456bac8,2025-06-23 09:27:49.014,2025-06-23,09:27:49,9,Monday,UC1,light.snap_study_main,toggle,Study Room,First Floor,snap,local,2025-06-23 09:27:49.014,2025-06-23 09:27:49.072,2025-06-23 09:27:49.183,2025-06-23 09:27:49.596,582,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,03f08212-e0b0-4915-915b-9c9c9e5cf21b,2025-06-23 23:35:32.657,2025-06-23,23:35:32,23,Monday,UC1,light.snap_kitchen_counter,turn_on,Kitchen,Ground Floor,snap,local,2025-06-23 23:35:32.657,2025-06-23 23:35:32.704,2025-06-23 23:35:32.896,2025-06-23 23:35:33.196,539,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,512557b1-266c-4237-bc0d-1ff8b3030ddc,2025-06-23 12:04:36.980,2025-06-23,12:04:36,12,Monday,UC5,light.snap_kitchen_main,turn_on,Kitchen,Ground Floor,snap,remote,2025-06-23 12:04:36.980,2025-06-23 12:04:37.050,2025-06-23 12:04:37.237,2025-06-23 12:04:37.838,858,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ae429e06-823a-4050-b98d-328bd41c28f2,2025-06-23 07:01:20.786,2025-06-23,07:01:20,7,Monday,UC1,light.snap_study_main,toggle,Study Room,First Floor,snap,local,2025-06-23 07:01:20.786,2025-06-23 07:01:20.862,2025-06-23 07:01:21.000,2025-06-23 07:01:21.382,596,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ffa361f1-3cc2-4f64-b808-418058ea002a,2025-06-23 18:17:37.204,2025-06-23,18:17:37,18,Monday,UC5,light.snap_study_main,toggle,Study Room,First Floor,snap,remote,2025-06-23 18:17:37.204,2025-06-23 18:17:37.240,2025-06-23 18:17:37.397,2025-06-23 18:17:38.420,1216,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,25e13b71-b6bd-4f52-bd40-2da1d4f3208a,2025-06-23 12:17:41.602,2025-06-23,12:17:41,12,Monday,UC1,light.snap_study_main,turn_on,Study Room,First Floor,snap,local,2025-06-23 12:17:41.602,2025-06-23 12:17:41.648,2025-06-23 12:17:41.845,2025-06-23 12:17:42.073,471,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8d0c8de4-c413-49e1-b61a-1d3c5c4a297f,2025-06-23 21:06:05.515,2025-06-23,21:06:05,21,Monday,UC1,light.snap_kitchen_counter,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 21:06:05.515,2025-06-23 21:06:05.593,2025-06-23 21:06:05.768,2025-06-23 21:06:06.083,568,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,42c3dbef-d9fd-4a43-a919-1b430dfd60c4,2025-06-23 07:47:06.642,2025-06-23,07:47:06,7,Monday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 07:47:06.642,2025-06-23 07:47:06.719,2025-06-23 07:47:06.790,2025-06-23 07:47:07.080,438,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,6c3721ee-8366-4674-b24b-f3f1ea733af2,2025-06-23 20:12:08.302,2025-06-23,20:12:08,20,Monday,UC3,light.snap_study_main,bind,Study Room,First Floor,snap,local,2025-06-23 20:12:08.302,2025-06-23 20:12:08.378,2025-06-23 20:12:08.490,2025-06-23 20:12:10.468,2166,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_5,dock_kitchen
flutter_app,45d7969e-f18c-4e70-a0eb-bbc8686e0f6b,2025-06-23 15:43:53.914,2025-06-23,15:43:53,15,Monday,UC1,light.snap_study_main,turn_on,Study Room,First Floor,snap,local,2025-06-23 15:43:53.914,2025-06-23 15:43:53.970,2025-06-23 15:43:54.057,2025-06-23 15:43:54.344,430,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,f18d851e-0b65-4744-a6ff-69015821f42e,2025-06-23 18:10:17.730,2025-06-23,18:10:17,18,Monday,UC1,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,local,2025-06-23 18:10:17.730,2025-06-23 18:10:17.788,2025-06-23 18:10:17.956,2025-06-23 18:10:18.352,622,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,870dd3b1-bf96-4d16-99bb-3ed18e7ef102,2025-06-23 20:28:17.323,2025-06-23,20:28:17,20,Monday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-23 20:28:17.323,2025-06-23 20:28:17.377,2025-06-23 20:28:17.574,2025-06-23 20:28:17.683,360,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,0453392b-529b-417c-bdf5-764b51b7f626,2025-06-23 20:07:50.711,2025-06-23,20:07:50,20,Monday,UC1,light.snap_kitchen_counter,turn_on,Kitchen,Ground Floor,snap,local,2025-06-23 20:07:50.711,2025-06-23 20:07:50.776,2025-06-23 20:07:50.958,2025-06-23 20:07:51.334,623,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ca17dc25-c9d3-47ba-80a2-bce4c6e44d87,2025-06-23 17:47:52.138,2025-06-23,17:47:52,17,Monday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-23 17:47:52.138,2025-06-23 17:47:52.171,2025-06-23 17:47:52.361,2025-06-23 17:47:52.606,468,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,db03d785-3833-409f-ac73-df0c292204af,2025-06-24 19:20:29.168,2025-06-24,19:20:29,19,Tuesday,UC1,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,local,2025-06-24 19:20:29.168,2025-06-24 19:20:29.244,2025-06-24 19:20:29.311,2025-06-24 19:20:29.523,355,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,3c38ef61-142f-4cec-8d94-3d5b2342bf11,2025-06-24 19:38:01.736,2025-06-24,19:38:01,19,Tuesday,UC1,light.snap_kitchen_counter,turn_off,Kitchen,Ground Floor,snap,local,2025-06-24 19:38:01.736,2025-06-24 19:38:01.814,2025-06-24 19:38:01.948,2025-06-24 19:38:02.144,408,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,1fed1b60-b349-4731-90ee-31b2c858e4a3,2025-06-24 20:24:22.651,2025-06-24,20:24:22,20,Tuesday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-24 20:24:22.651,2025-06-24 20:24:22.706,2025-06-24 20:24:22.862,2025-06-24 20:24:23.265,614,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,490e2993-73e0-4b5b-9138-c84067bd13cf,2025-06-24 08:09:51.275,2025-06-24,08:09:51,8,Tuesday,UC1,light.snap_kitchen_counter,turn_off,Kitchen,Ground Floor,snap,local,2025-06-24 08:09:51.275,2025-06-24 08:09:51.355,2025-06-24 08:09:51.511,2025-06-24 08:09:51.650,375,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,37fb4704-1c9f-4cdd-a503-112532c473a4,2025-06-24 18:40:30.054,2025-06-24,18:40:30,18,Tuesday,UC1,light.snap_study_main,turn_on,Study Room,First Floor,snap,local,2025-06-24 18:40:30.054,2025-06-24 18:40:30.134,2025-06-24 18:40:30.198,2025-06-24 18:40:30.689,635,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,c2731b23-3d9a-4686-a2f6-dd00129c2adc,2025-06-24 22:54:59.538,2025-06-24,22:54:59,22,Tuesday,UC1,light.snap_kitchen_counter,turn_on,Kitchen,Ground Floor,snap,local,2025-06-24 22:54:59.538,2025-06-24 22:54:59.593,2025-06-24 22:54:59.717,2025-06-24 22:55:00.025,487,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,4a6d4ee6-d2da-4347-add7-a7b47f32b347,2025-06-24 15:24:45.782,2025-06-24,15:24:45,15,Tuesday,UC3,light.snap_kitchen_counter,bind,Kitchen,Ground Floor,snap,local,2025-06-24 15:24:45.782,2025-06-24 15:24:45.821,2025-06-24 15:24:45.983,2025-06-24 15:24:47.230,1448,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_6,dock_kitchen
flutter_app,a6d00bd2-aaca-433f-a6ab-55d3dcac2f90,2025-06-24 10:10:33.585,2025-06-24,10:10:33,10,Tuesday,UC1,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,local,2025-06-24 10:10:33.585,2025-06-24 10:10:33.663,2025-06-24 10:10:33.756,2025-06-24 10:10:33.945,360,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,a0a7018b-127e-40a2-a7ff-5f63a6542bee,2025-06-24 19:33:27.219,2025-06-24,19:33:27,19,Tuesday,UC5,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,remote,2025-06-24 19:33:27.219,2025-06-24 19:33:27.273,2025-06-24 19:33:27.407,2025-06-24 19:33:28.076,857,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,0941cec2-892d-4f45-a88d-6f0584d29c30,2025-06-24 07:48:23.775,2025-06-24,07:48:23,7,Tuesday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-24 07:48:23.775,2025-06-24 07:48:23.826,2025-06-24 07:48:24.025,2025-06-24 07:48:24.242,467,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,031e6b4e-ff88-44e8-9853-788294e9c944,2025-06-24 10:55:58.746,2025-06-24,10:55:58,10,Tuesday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-24 10:55:58.746,2025-06-24 10:55:58.794,2025-06-24 10:55:58.985,2025-06-24 10:55:59.289,543,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,d7171609-64ec-4759-b32e-a0e86349fe79,2025-06-24 15:58:01.790,2025-06-24,15:58:01,15,Tuesday,UC1,light.snap_kitchen_counter,toggle,Kitchen,Ground Floor,snap,local,2025-06-24 15:58:01.790,2025-06-24 15:58:01.837,2025-06-24 15:58:01.981,2025-06-24 15:58:02.263,473,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,4ebcd818-adb8-400b-b631-523fdd0283fa,2025-06-24 17:44:03.689,2025-06-24,17:44:03,17,Tuesday,UC1,fan.snap_dining_fan,turn_on,Dining Room,Ground Floor,snap,local,2025-06-24 17:44:03.689,2025-06-24 17:44:03.734,2025-06-24 17:44:03.846,2025-06-24 17:44:04.068,379,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ab643859-51e8-4d13-8bf5-5acae6267a7f,2025-06-24 22:52:22.198,2025-06-24,22:52:22,22,Tuesday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-24 22:52:22.198,2025-06-24 22:52:22.237,2025-06-24 22:52:22.323,2025-06-24 22:52:22.610,412,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ef25deee-1525-4648-9c82-b9fe610bcbbb,2025-06-24 18:29:33.477,2025-06-24,18:29:33,18,Tuesday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-24 18:29:33.477,2025-06-24 18:29:33.547,2025-06-24 18:29:33.657,2025-06-24 18:29:33.928,451,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,66f65e5e-f26d-4321-bbda-26ae17e3cd0a,2025-06-24 07:41:20.231,2025-06-24,07:41:20,7,Tuesday,UC5,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,remote,2025-06-24 07:41:20.231,2025-06-24 07:41:20.309,2025-06-24 07:41:20.498,2025-06-24 07:41:21.571,1340,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,d27f49d3-4428-4be9-9961-852bb8f7941f,2025-06-24 23:01:37.109,2025-06-24,23:01:37,23,Tuesday,UC1,fan.snap_dining_fan,turn_off,Dining Room,Ground Floor,snap,local,2025-06-24 23:01:37.109,2025-06-24 23:01:37.154,2025-06-24 23:01:37.310,2025-06-24 23:01:37.524,415,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8a20c3d2-5578-41fd-8d86-883dcf62abe7,2025-06-24 18:31:16.746,2025-06-24,18:31:16,18,Tuesday,UC1,fan.snap_dining_fan,toggle,Dining Room,Ground Floor,snap,local,2025-06-24 18:31:16.746,2025-06-24 18:31:16.801,2025-06-24 18:31:16.955,2025-06-24 18:31:17.308,562,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,38c58237-c539-4f7f-a6f8-998fba1f2fa0,2025-06-24 07:03:04.318,2025-06-24,07:03:04,7,Tuesday,UC5,light.snap_kitchen_main,turn_on,Kitchen,Ground Floor,snap,remote,2025-06-24 07:03:04.318,2025-06-24 07:03:04.354,2025-06-24 07:03:04.552,2025-06-24 07:03:05.572,1254,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,3c11577c-f59b-47ce-93a0-536c64f1ccb7,2025-06-24 08:33:30.351,2025-06-24,08:33:30,8,Tuesday,UC1,light.snap_kitchen_main,toggle,Kitchen,Ground Floor,snap,local,2025-06-24 08:33:30.351,2025-06-24 08:33:30.394,2025-06-24 08:33:30.583,2025-06-24 08:33:30.909,558,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,0c63187b-f4e0-4e49-a72c-b5bba70723f8,2025-06-24 08:17:21.345,2025-06-24,08:17:21,8,Tuesday,UC1,light.snap_study_main,turn_on,Study Room,First Floor,snap,local,2025-06-24 08:17:21.345,2025-06-24 08:17:21.383,2025-06-24 08:17:21.576,2025-06-24 08:17:21.713,368,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,953dc6a0-7140-4c26-b8b7-fcbef60ed364,2025-06-24 21:02:53.375,2025-06-24,21:02:53,21,Tuesday,UC1,light.snap_kitchen_main,turn_off,Kitchen,Ground Floor,snap,local,2025-06-24 21:02:53.375,2025-06-24 21:02:53.438,2025-06-24 21:02:53.522,2025-06-24 21:02:53.927,552,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,6aa87331-5646-4d65-9137-1424d1d63b32,2025-06-24 07:49:54.018,2025-06-24,07:49:54,7,Tuesday,UC5,light.snap_kitchen_main,turn_on,Kitchen,Ground Floor,snap,remote,2025-06-24 07:49:54.018,2025-06-24 07:49:54.071,2025-06-24 07:49:54.230,2025-06-24 07:49:54.674,656,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,844c3d56-2333-452d-a93b-593ecaccaa75,2025-06-24 20:27:48.574,2025-06-24,20:27:48,20,Tuesday,UC1,light.snap_kitchen_counter,toggle,Kitchen,Ground Floor,snap,local,2025-06-24 20:27:48.574,2025-06-24 20:27:48.651,2025-06-24 20:27:48.721,2025-06-24 20:27:49.192,618,True,,tile_tap,room_view,deviceStateProvider,,
